glottocode	latitude	longitude	longitude_180	UV_jan	UV_fev	UV_mar	UV_apr	UV_may	UV_jun	UV_jul	UV_aug	UV_sep	UV_oct	UV_nov	UV_dec	UV_sd	UV_mean
viet1252	20.681188	105.774071	105.774071	9724	10908	12670	15177	18105	18376	18473	17843	17089	15266	12737	10443	3312.48692964831	14734.25
vlax1238	46.09	18.16	18.16	4192	6914	10819	15301	19323	21399	21986	19397	14467	9167	4695	3432	6955.84261937075	12591
waiw1244	1.50881	300.8583	-59.1417	14459	15416	14743	14749	13884	14742	16432	18563	20016	19390	17111	14030	2157.76873216644	16127.9166666667
wala1266	-8.81936	160.741	160.741	20403	19949	20205	19576	18328	17092	17238	18108	20375	20974	20510	20378	1362.25895282265	19428
wali1265	-5.97238	124.06653	124.06653	16944	17874	19302	18909	17370	16431	17265	19901	22228	23016	21733	19090	2181.41215555984	19171.9166666667
wamb1259	-5.44334	140.48	140.48	17257	16483	16485	17453	16859	15668	15164	16422	17886	18546	17635	17304	949.406018455112	16930.1666666667
wand1278	11.3169	13.8996	13.8996	19329	21249	21532	21184	21234	20089	18236	17011	18744	20473	19795	19128	1401.53450535367	19833.6666666667
wang1299	-5.60094	140.194	140.194	17521	16779	16757	17593	16894	15658	15082	16459	17864	18671	17778	17482	993.927456044347	17044.8333333333
waor1240	-1.12312	283.317	-76.683	14456	13730	12302	12007	11990	11575	11840	14156	14804	13966	13983	13424	1159.03027322086	13186.0833333333
wapi1253	2.58744	300.1979	-59.8021	15256	16208	15705	15534	14316	14666	16096	18114	19292	18943	17099	15337	1634.93466647336	16380.5
waur1244	-13.296	306.3029	-53.6971	13759	14080	14451	16109	15961	16071	17268	18338	17620	17005	14766	13204	1657.76148812643	15719.3333333333
waya1270	1.73817	307.3113	-52.6887	14174	14465	14765	14551	15303	16466	18157	19981	21692	21619	18915	15997	2803.50903901132	17173.75
wayu1243	11.395566	287.800209	-72.199791	17858	19156	19605	17916	17355	17756	18760	19015	19093	17545	17072	16622	950.053822239306	18146.0833333333
wels1247	52	356	-4	2521	4720	8506	13657	17599	18632	17283	14668	10561	5927	3092	1931	6296.99342579818	9924.75
wels1247	52.926407	355.61482	-4.38518	2341	4510	8191	13436	17591	18608	17110	14239	10207	5729	2901	1752	6323.66311359503	9717.91666666667
wers1238	-8.33936	124.932	124.932	17373	17576	19870	19460	17838	17338	17885	21074	23439	24335	23023	20404	2529.47951736872	19967.9166666667
wers1238	-8.2968139	125.1093111	125.1093111	17905	18002	20275	19786	18155	17556	18329	21257	23259	23952	22635	20264	2243.10367199854	20114.5833333333
wers1238	-8.167276	124.850714	124.850714	17903	18055	20127	19589	17964	17417	18075	21021	23440	24256	23327	20727	2434.11695611789	20158.4166666667
west2369	32.735314	55.748043	55.748043	11025	14220	16545	20119	23542	26078	26070	24046	21589	17481	12591	10761	5693.54273996588	18672.25
west2369	32.9	53.3	53.3	10831	14148	16414	19642	22996	26278	26132	24346	21665	17165	12356	10569	5791.59211637217	18545.1666666667
west2369	28.66	55.16	55.16	13223	16136	18898	21132	24233	26060	24843	23668	22128	19070	14923	12905	4629.63336708603	19768.25
west2376	48.091	17.9609	17.9609	3374	6301	10142	15359	19420	21246	21432	18022	13173	8014	3797	2591	7137.41703289889	11905.9166666667
west2386	30.0948	75.3474	75.3474	12859	15956	19353	23743	26138	25968	21593	20552	21335	18824	15165	12623	4631.72323043307	19509.0833333333
west2392	56.33	46.33	46.33	1861	4488	9140	14073	19265	20776	19532	15143	9047	4379	1820	1169	7450.37557473081	10057.75
west2415	28.0239	85.0563	85.0563	13189	16014	18694	21258	21530	17930	16956	16199	15563	15911	13917	12349	2879.91517657073	16625.8333333333
west2430	28.33212	109.422366	109.422366	7318	8635	11095	13671	14780	16127	19476	19214	15797	10858	8524	7110	4421.99114875832	12717.0833333333
west2547	-9.087594	124.985028	124.985028	18030	18010	20060	19839	18229	17624	18257	21240	23461	24081	23291	21019	2353.1015171471	20261.75
west2547	-9.0539	125.0606	125.0606	17441	17466	19550	19283	17744	17329	17666	20928	23050	23628	22615	20713	2363.98175113451	19784.4166666667
weta1243	-7.89949	129.538524	129.538524	18438	19088	19931	18953	17428	16407	17086	19244	21534	22388	22059	19824	1917.56901025515	19365
wich1264	-22.5	297.4167	-62.5833	18694	18769	18278	15291	12535	10997	12693	14827	17430	18476	19226	19018	2956.69277259494	16352.8333333333
wich1264	-23.1633	297.8243	-62.1757	21629	20353	18377	15097	12368	10724	12541	15173	17392	18718	19637	20712	3642.59621345029	16893.4166666667
woli1241	-5.33	122.67	122.67	16385	17600	19008	18785	17374	16524	17408	19662	21889	22620	21288	18542	2076.21452407982	18923.75
woli1241	-5.462439	122.59634	122.59634	16308	17471	18795	18722	17363	16439	17281	19476	21603	22283	20740	18230	1963.2250581092	18725.9166666667
xian1250	25.5313657	100.4478932	100.4478932	13428	15378	18166	19061	17989	15634	13789	14625	14496	12676	13113	12230	2275.01668825048	15048.75
xish1235	24.8709	100.711	100.711	13610	15938	18480	19388	18223	15711	13964	14923	14817	12689	12906	12128	2402.91771350556	15231.4166666667
xish1235	25.19	101.27	101.27	13508	15749	18254	19256	18078	15767	14338	15421	14717	12479	12941	12205	2336.28778809201	15226.0833333333
xuzh1234	25.344026	99.112244	99.112244	14190	15983	18829	19542	18393	15613	13519	14546	15017	13516	14350	13182	2203.56580170056	15556.6666666667
yagu1244	-3.42913	287.7814	-72.2186	12662	12676	11900	11688	11562	11911	13515	14564	14888	14230	13120	12416	1147.55727393873	12927.6666666667
yagu1244	-3.42913	287.7814	-72.2186	12662	12676	11900	11688	11562	11911	13515	14564	14888	14230	13120	12416	1147.55727393873	12927.6666666667
yaku1245	62	130	130	1213	4603	11102	16961	19446	21959	20796	15636	9299	4728	1950	655	8040.69816431987	10695.6666666667
yama1264	-55.2748	291.7352	-68.2648	15387	12732	8506	4251	2596	1507	1827	3590	6704	11605	15055	15885	5606.01662380372	8303.75
yami1256	-9.8846	288.4036	-71.5964	13579	13474	12798	13410	13968	13409	14737	16124	16404	15311	14841	13417	1175.20646799796	14289.3333333333
yang1304	25.22482	99.046326	99.046326	14241	16114	18912	19610	18417	15569	13477	14442	14997	13526	14218	13126	2248.5439514306	15554.0833333333
yano1262	2.48999	297.1478	-62.8522	15827	17029	16477	14594	13784	14099	15484	16991	18302	17385	16504	15000	1398.52170869707	15956.3333333333
yaqa1246	-6.66632	139.249	139.249	18108	17672	17608	17908	16993	15851	15507	16894	18321	19471	18845	18185	1151.09548283627	17613.5833333333
yaqu1251	27.5	249.75	-110.25	12569	15537	18624	21641	23694	23387	20968	20255	18415	17121	14024	11873	4027.9377383771	18175.6666666667
yavi1244	2.924844	292.561114	-67.438886	17367	16859	16033	14526	13913	13461	14108	15719	16621	15598	15522	16252	1245.3274943491	15498.25
yish1238	25.04	100.51	100.51	14080	16306	18879	19634	18507	15856	14225	15342	15251	13185	13635	12696	2306.95797337296	15633
youn1235	25.730893	110.115975	110.115975	8108	8453	10526	13684	14964	16315	19525	19604	17446	12781	10174	8886	4213.55409974942	13372.1666666667
yunl1238	25.9223745	99.0352884	99.0352884	13440	15167	17840	18963	18104	15434	13508	14334	14475	13039	13777	12659	2127.24261698452	15061.6666666667
yuwa1244	5.63879	294.5733	-65.4267	17479	18020	19689	16869	15287	14831	15262	16611	17443	17061	16430	15341	1397.37009208099	16693.5833333333
zaba1237	-7.74311	158.753	158.753	19697	19648	19915	19683	18783	17565	17609	18320	20576	20745	20054	19517	1053.60777015611	19342.6666666667
zaca1242	16.08	262.6931	-97.3069	16378	19256	20188	18776	18761	17995	18500	18497	16395	17009	16663	15492	1412.47126009914	17825.8333333333
zaiw1241	24.17	98.36	98.36	15126	17616	20531	20803	19395	16119	14016	14883	15842	14487	14764	13729	2528.86864601305	16442.5833333333
zaiw1241	24.1726	98.3643	98.3643	15126	17616	20531	20803	19395	16119	14016	14883	15842	14487	14764	13729	2528.86864601305	16442.5833333333
zauz1238	26.4572	98.8634	98.8634	13621	15232	17595	18900	18198	15372	13687	14554	14496	13190	14019	13053	2003.7466781008	15159.75
zaza1245	-8.18719	159.255	159.255	20177	20106	20264	19791	18747	17528	17792	18534	20825	21092	20526	20171	1182.91538607208	19629.4166666667
zhou1234	25.8958633	100.0987848	100.0987848	13734	15691	18171	19047	18071	15635	13960	14873	14588	12777	13519	12672	2164.70404583643	15228.1666666667
zizi1238	10.4689	13.5233	13.5233	19235	21117	20994	20524	20543	19790	17432	15864	17818	19682	19506	19016	1573.04033690022	19293.4166666667
zuni1245	35.0056	251.218	-108.782	10524	13366	18594	23063	26472	28144	24681	21845	19970	16253	11868	9645	6366.61711883782	18702.0833333333
zuni1245	35.0056	251.218	-108.782	10524	13366	18594	23063	26472	28144	24681	21845	19970	16253	11868	9645	6366.61711883782	18702.0833333333
zuoj1238	22.4	106.9	106.9	9444	10654	12716	15607	17952	18224	19602	18668	17563	15241	12206	10227	3643.15687282335	14842
